Dia: 1.3 m | Vel: 15.0 km/s | theta: 60.0 deg | Strength: 5.0e+05 Pa
Power (W)    Altitude (m)
3.0047e+09   5.6549e+04
3.0177e+09   5.6510e+04
3.0308e+09   5.6472e+04
3.0439e+09   5.6433e+04
3.0571e+09   5.6394e+04
3.0703e+09   5.6355e+04
3.0836e+09   5.6316e+04
3.0970e+09   5.6277e+04
3.1104e+09   5.6238e+04
3.1239e+09   5.6199e+04
3.1374e+09   5.6160e+04
3.1510e+09   5.6121e+04
3.1646e+09   5.6083e+04
3.1783e+09   5.6044e+04
3.1921e+09   5.6005e+04
3.2059e+09   5.5966e+04
3.2198e+09   5.5927e+04
3.2337e+09   5.5888e+04
3.2478e+09   5.5849e+04
3.2618e+09   5.5810e+04
3.2760e+09   5.5771e+04
3.2901e+09   5.5733e+04
3.3044e+09   5.5694e+04
3.3187e+09   5.5655e+04
3.3331e+09   5.5616e+04
3.3475e+09   5.5577e+04
3.3620e+09   5.5538e+04
3.3766e+09   5.5499e+04
3.3912e+09   5.5460e+04
3.4059e+09   5.5421e+04
3.4207e+09   5.5382e+04
3.4355e+09   5.5344e+04
3.4504e+09   5.5305e+04
3.4653e+09   5.5266e+04
3.4803e+09   5.5227e+04
3.4954e+09   5.5188e+04
3.5106e+09   5.5149e+04
3.5258e+09   5.5110e+04
3.5410e+09   5.5071e+04
3.5564e+09   5.5032e+04
3.5718e+09   5.4993e+04
3.5873e+09   5.4955e+04
3.6028e+09   5.4916e+04
3.6184e+09   5.4877e+04
3.6341e+09   5.4838e+04
3.6498e+09   5.4799e+04
3.6656e+09   5.4760e+04
3.6815e+09   5.4721e+04
3.6974e+09   5.4682e+04
3.7134e+09   5.4643e+04
3.7295e+09   5.4605e+04
3.7457e+09   5.4566e+04
3.7619e+09   5.4527e+04
3.7782e+09   5.4488e+04
3.7945e+09   5.4449e+04
3.8110e+09   5.4410e+04
3.8275e+09   5.4371e+04
3.8440e+09   5.4332e+04
3.8607e+09   5.4293e+04
3.8774e+09   5.4255e+04
3.8942e+09   5.4216e+04
3.9110e+09   5.4177e+04
3.9279e+09   5.4138e+04
3.9449e+09   5.4099e+04
3.9620e+09   5.4060e+04
3.9792e+09   5.4021e+04
3.9964e+09   5.3982e+04
4.0137e+09   5.3943e+04
4.0310e+09   5.3905e+04
4.0485e+09   5.3866e+04
4.0660e+09   5.3827e+04
4.0835e+09   5.3788e+04
4.1012e+09   5.3749e+04
4.1189e+09   5.3710e+04
4.1367e+09   5.3671e+04
4.1546e+09   5.3632e+04
4.1726e+09   5.3593e+04
4.1906e+09   5.3555e+04
4.2087e+09   5.3516e+04
4.2269e+09   5.3477e+04
4.2452e+09   5.3438e+04
4.2635e+09   5.3399e+04
4.2819e+09   5.3360e+04
4.3004e+09   5.3321e+04
4.3190e+09   5.3282e+04
4.3376e+09   5.3243e+04
4.3564e+09   5.3205e+04
4.3752e+09   5.3166e+04
4.3941e+09   5.3127e+04
4.4130e+09   5.3088e+04
4.4321e+09   5.3049e+04
4.4512e+09   5.3010e+04
4.4704e+09   5.2971e+04
4.4897e+09   5.2932e+04
4.5090e+09   5.2893e+04
4.5285e+09   5.2855e+04
4.5480e+09   5.2816e+04
4.5676e+09   5.2777e+04
4.5873e+09   5.2738e+04
4.6070e+09   5.2699e+04
4.6269e+09   5.2660e+04
4.6468e+09   5.2621e+04
4.6668e+09   5.2582e+04
4.6869e+09   5.2544e+04
4.7071e+09   5.2505e+04
4.7274e+09   5.2466e+04
4.7477e+09   5.2427e+04
4.7681e+09   5.2388e+04
4.7887e+09   5.2349e+04
4.8093e+09   5.2310e+04
4.8299e+09   5.2271e+04
4.8507e+09   5.2232e+04
4.8715e+09   5.2194e+04
4.8925e+09   5.2155e+04
4.9135e+09   5.2116e+04
4.9346e+09   5.2077e+04
4.9558e+09   5.2038e+04
4.9771e+09   5.1999e+04
4.9984e+09   5.1960e+04
5.0199e+09   5.1921e+04
5.0414e+09   5.1883e+04
5.0631e+09   5.1844e+04
5.0848e+09   5.1805e+04
5.1066e+09   5.1766e+04
5.1285e+09   5.1727e+04
5.1504e+09   5.1688e+04
5.1725e+09   5.1649e+04
5.1947e+09   5.1610e+04
5.2169e+09   5.1572e+04
5.2392e+09   5.1533e+04
5.2617e+09   5.1494e+04
5.2842e+09   5.1455e+04
5.3068e+09   5.1416e+04
5.3295e+09   5.1377e+04
5.3522e+09   5.1338e+04
5.3751e+09   5.1299e+04
5.3981e+09   5.1261e+04
5.4211e+09   5.1222e+04
5.4443e+09   5.1183e+04
5.4675e+09   5.1144e+04
5.4908e+09   5.1105e+04
5.5143e+09   5.1066e+04
5.5378e+09   5.1027e+04
5.5614e+09   5.0988e+04
5.5851e+09   5.0950e+04
5.6089e+09   5.0911e+04
5.6328e+09   5.0872e+04
5.6567e+09   5.0833e+04
5.6808e+09   5.0794e+04
5.7050e+09   5.0755e+04
5.7292e+09   5.0716e+04
5.7536e+09   5.0677e+04
5.7780e+09   5.0639e+04
5.8026e+09   5.0600e+04
5.8272e+09   5.0561e+04
5.8519e+09   5.0522e+04
5.8768e+09   5.0483e+04
5.9017e+09   5.0444e+04
5.9267e+09   5.0405e+04
5.9518e+09   5.0367e+04
5.9770e+09   5.0328e+04
6.0024e+09   5.0289e+04
6.0278e+09   5.0250e+04
6.0533e+09   5.0211e+04
6.0789e+09   5.0172e+04
6.1046e+09   5.0133e+04
6.1304e+09   5.0094e+04
6.1562e+09   5.0056e+04
6.1822e+09   5.0017e+04
6.2083e+09   4.9978e+04
6.2345e+09   4.9939e+04
6.2608e+09   4.9900e+04
6.2872e+09   4.9861e+04
6.3136e+09   4.9822e+04
6.3402e+09   4.9784e+04
6.3669e+09   4.9745e+04
6.3937e+09   4.9706e+04
6.4206e+09   4.9667e+04
6.4475e+09   4.9628e+04
6.4746e+09   4.9589e+04
6.5018e+09   4.9550e+04
6.5291e+09   4.9511e+04
6.5564e+09   4.9473e+04
6.5839e+09   4.9434e+04
6.6115e+09   4.9395e+04
6.6392e+09   4.9356e+04
6.6669e+09   4.9317e+04
6.6948e+09   4.9278e+04
6.7228e+09   4.9239e+04
6.7509e+09   4.9201e+04
6.7790e+09   4.9162e+04
6.8073e+09   4.9123e+04
6.8357e+09   4.9084e+04
6.8642e+09   4.9045e+04
6.8928e+09   4.9006e+04
6.9215e+09   4.8967e+04
6.9503e+09   4.8929e+04
6.9791e+09   4.8890e+04
7.0081e+09   4.8851e+04
7.0372e+09   4.8812e+04
7.0664e+09   4.8773e+04
7.0957e+09   4.8734e+04
7.1251e+09   4.8695e+04
7.1546e+09   4.8657e+04
7.1842e+09   4.8618e+04
7.2139e+09   4.8579e+04
7.2437e+09   4.8540e+04
7.2737e+09   4.8501e+04
7.3037e+09   4.8462e+04
7.3338e+09   4.8423e+04
7.3640e+09   4.8385e+04
7.3943e+09   4.8346e+04
7.4248e+09   4.8307e+04
7.4553e+09   4.8268e+04
7.4859e+09   4.8229e+04
7.5167e+09   4.8190e+04
7.5475e+09   4.8152e+04
7.5784e+09   4.8113e+04
7.6095e+09   4.8074e+04
7.6406e+09   4.8035e+04
7.6719e+09   4.7996e+04
7.7032e+09   4.7957e+04
7.7347e+09   4.7918e+04
7.7662e+09   4.7880e+04
7.7979e+09   4.7841e+04
7.8296e+09   4.7802e+04
7.8615e+09   4.7763e+04
7.8935e+09   4.7724e+04
7.9255e+09   4.7685e+04
7.9577e+09   4.7646e+04
7.9900e+09   4.7608e+04
8.0223e+09   4.7569e+04
8.0548e+09   4.7530e+04
8.0874e+09   4.7491e+04
8.1201e+09   4.7452e+04
8.1528e+09   4.7413e+04
8.1857e+09   4.7375e+04
8.2187e+09   4.7336e+04
8.2518e+09   4.7297e+04
8.2850e+09   4.7258e+04
8.3183e+09   4.7219e+04
8.3517e+09   4.7180e+04
8.3851e+09   4.7142e+04
8.4187e+09   4.7103e+04
8.4524e+09   4.7064e+04
8.4862e+09   4.7025e+04
8.5201e+09   4.6986e+04
8.5541e+09   4.6947e+04
8.5882e+09   4.6908e+04
8.6224e+09   4.6870e+04
8.6566e+09   4.6831e+04
8.6910e+09   4.6792e+04
8.7255e+09   4.6753e+04
8.7601e+09   4.6714e+04
8.7948e+09   4.6675e+04
8.8295e+09   4.6637e+04
8.8644e+09   4.6598e+04
8.8994e+09   4.6559e+04
8.9344e+09   4.6520e+04
8.9696e+09   4.6481e+04
9.0049e+09   4.6442e+04
9.0402e+09   4.6404e+04
9.0757e+09   4.6365e+04
9.1112e+09   4.6326e+04
9.1468e+09   4.6287e+04
9.1826e+09   4.6248e+04
9.2184e+09   4.6209e+04
9.2543e+09   4.6171e+04
9.2903e+09   4.6132e+04
9.3264e+09   4.6093e+04
9.3626e+09   4.6054e+04
9.3989e+09   4.6015e+04
9.4353e+09   4.5976e+04
9.4718e+09   4.5938e+04
9.5083e+09   4.5899e+04
9.5450e+09   4.5860e+04
9.5817e+09   4.5821e+04
9.6185e+09   4.5782e+04
9.6555e+09   4.5744e+04
9.6925e+09   4.5705e+04
9.7295e+09   4.5666e+04
9.7667e+09   4.5627e+04
9.8040e+09   4.5588e+04
9.8413e+09   4.5549e+04
9.8788e+09   4.5511e+04
9.9163e+09   4.5472e+04
9.9539e+09   4.5433e+04
9.9915e+09   4.5394e+04
1.0029e+10   4.5355e+04
1.0067e+10   4.5316e+04
1.0105e+10   4.5278e+04
1.0143e+10   4.5239e+04
1.0181e+10   4.5200e+04
1.0219e+10   4.5161e+04
1.0258e+10   4.5122e+04
1.0296e+10   4.5084e+04
1.0334e+10   4.5045e+04
1.0373e+10   4.5006e+04
1.0411e+10   4.4967e+04
1.0450e+10   4.4928e+04
1.0489e+10   4.4889e+04
1.0527e+10   4.4851e+04
1.0566e+10   4.4812e+04
1.0605e+10   4.4773e+04
1.0644e+10   4.4734e+04
1.0683e+10   4.4695e+04
1.0722e+10   4.4657e+04
1.0761e+10   4.4618e+04
1.0801e+10   4.4579e+04
1.0840e+10   4.4540e+04
1.0879e+10   4.4501e+04
1.0919e+10   4.4463e+04
1.0958e+10   4.4424e+04
1.0998e+10   4.4385e+04
1.1037e+10   4.4346e+04
1.1077e+10   4.4307e+04
1.1117e+10   4.4269e+04
1.1156e+10   4.4230e+04
1.1196e+10   4.4191e+04
1.1236e+10   4.4152e+04
1.1276e+10   4.4113e+04
1.1316e+10   4.4075e+04
1.1356e+10   4.4036e+04
1.1396e+10   4.3997e+04
1.1436e+10   4.3958e+04
1.1476e+10   4.3919e+04
1.1516e+10   4.3881e+04
1.1557e+10   4.3842e+04
1.1597e+10   4.3803e+04
1.1637e+10   4.3764e+04
1.1678e+10   4.3725e+04
1.1718e+10   4.3687e+04
1.1758e+10   4.3648e+04
1.1799e+10   4.3609e+04
1.1839e+10   4.3570e+04
1.1880e+10   4.3531e+04
1.1920e+10   4.3493e+04
1.1961e+10   4.3454e+04
1.2002e+10   4.3415e+04
1.2042e+10   4.3376e+04
1.2083e+10   4.3337e+04
1.2124e+10   4.3299e+04
1.2164e+10   4.3260e+04
1.2205e+10   4.3221e+04
1.2246e+10   4.3182e+04
1.2286e+10   4.3143e+04
1.2327e+10   4.3105e+04
1.2368e+10   4.3066e+04
1.2409e+10   4.3027e+04
1.2449e+10   4.2988e+04
1.2490e+10   4.2949e+04
1.2531e+10   4.2911e+04
1.2572e+10   4.2872e+04
1.2612e+10   4.2833e+04
1.2653e+10   4.2794e+04
1.2694e+10   4.2756e+04
1.2734e+10   4.2717e+04
1.2775e+10   4.2678e+04
1.2816e+10   4.2639e+04
1.2857e+10   4.2600e+04
1.2897e+10   4.2562e+04
1.2938e+10   4.2523e+04
1.2978e+10   4.2484e+04
1.3019e+10   4.2445e+04
1.3060e+10   4.2407e+04
1.3100e+10   4.2368e+04
1.3141e+10   4.2329e+04
1.3181e+10   4.2290e+04
1.3221e+10   4.2251e+04
1.3262e+10   4.2213e+04
1.3302e+10   4.2174e+04
1.3342e+10   4.2135e+04
1.3383e+10   4.2096e+04
1.3423e+10   4.2058e+04
1.3463e+10   4.2019e+04
1.3503e+10   4.1980e+04
1.3543e+10   4.1941e+04
1.3583e+10   4.1903e+04
1.3623e+10   4.1864e+04
1.3663e+10   4.1825e+04
1.3702e+10   4.1786e+04
1.3742e+10   4.1748e+04
1.3781e+10   4.1709e+04
1.3821e+10   4.1670e+04
1.3860e+10   4.1631e+04
1.3900e+10   4.1592e+04
1.3939e+10   4.1554e+04
1.3978e+10   4.1515e+04
1.4017e+10   4.1476e+04
1.4056e+10   4.1437e+04
1.4095e+10   4.1399e+04
1.4133e+10   4.1360e+04
1.4172e+10   4.1321e+04
1.4211e+10   4.1282e+04
1.4249e+10   4.1244e+04
1.4287e+10   4.1205e+04
1.4325e+10   4.1166e+04
1.4363e+10   4.1127e+04
1.4401e+10   4.1089e+04
1.4439e+10   4.1050e+04
1.4476e+10   4.1011e+04
1.4514e+10   4.0972e+04
1.4551e+10   4.0934e+04
1.4588e+10   4.0895e+04
1.4625e+10   4.0856e+04
1.4662e+10   4.0818e+04
1.4699e+10   4.0779e+04
1.4735e+10   4.0740e+04
1.4771e+10   4.0701e+04
1.4807e+10   4.0663e+04
1.4843e+10   4.0624e+04
1.4879e+10   4.0585e+04
1.4915e+10   4.0546e+04
1.4950e+10   4.0508e+04
1.4985e+10   4.0469e+04
1.5020e+10   4.0430e+04
1.5055e+10   4.0391e+04
1.5089e+10   4.0353e+04
1.5123e+10   4.0314e+04
1.5158e+10   4.0275e+04
1.5191e+10   4.0237e+04
1.5225e+10   4.0198e+04
1.5258e+10   4.0159e+04
1.5291e+10   4.0120e+04
1.5324e+10   4.0082e+04
1.5357e+10   4.0043e+04
1.5389e+10   4.0004e+04
1.5421e+10   3.9966e+04
1.5453e+10   3.9927e+04
1.5485e+10   3.9888e+04
1.5516e+10   3.9849e+04
1.5547e+10   3.9811e+04
1.5578e+10   3.9772e+04
1.5608e+10   3.9733e+04
1.5638e+10   3.9695e+04
1.5668e+10   3.9656e+04
1.5697e+10   3.9617e+04
1.5727e+10   3.9578e+04
1.5755e+10   3.9540e+04
1.5784e+10   3.9501e+04
1.5812e+10   3.9462e+04
1.5840e+10   3.9424e+04
1.5867e+10   3.9385e+04
1.5895e+10   3.9346e+04
1.5921e+10   3.9308e+04
1.5948e+10   3.9269e+04
1.5974e+10   3.9230e+04
1.5999e+10   3.9191e+04
1.6025e+10   3.9153e+04
1.6049e+10   3.9114e+04
1.6074e+10   3.9075e+04
1.6098e+10   3.9037e+04
1.6122e+10   3.8998e+04
1.6145e+10   3.8959e+04
4.0352e+10   3.8921e+04
4.0478e+10   3.8882e+04
4.0431e+10   3.8843e+04
4.0382e+10   3.8805e+04
4.0330e+10   3.8766e+04
4.0276e+10   3.8727e+04
4.0220e+10   3.8689e+04
4.0162e+10   3.8650e+04
4.0101e+10   3.8611e+04
4.0038e+10   3.8573e+04
3.9973e+10   3.8534e+04
3.9905e+10   3.8495e+04
3.9835e+10   3.8457e+04
3.9762e+10   3.8418e+04
3.9687e+10   3.8379e+04
3.9609e+10   3.8341e+04
3.9529e+10   3.8302e+04
3.9447e+10   3.8263e+04
3.9362e+10   3.8225e+04
3.9274e+10   3.8186e+04
3.9184e+10   3.8147e+04
3.9092e+10   3.8109e+04
3.8996e+10   3.8070e+04
3.8898e+10   3.8031e+04
3.8798e+10   3.7993e+04
3.8695e+10   3.7954e+04
3.8589e+10   3.7916e+04
3.8480e+10   3.7877e+04
3.8369e+10   3.7838e+04
3.8255e+10   3.7800e+04
3.8139e+10   3.7761e+04
3.8019e+10   3.7723e+04
3.7897e+10   3.7684e+04
3.7772e+10   3.7645e+04
3.7644e+10   3.7607e+04
3.7514e+10   3.7568e+04
3.7380e+10   3.7530e+04
3.7244e+10   3.7491e+04
3.7105e+10   3.7452e+04
3.6963e+10   3.7414e+04
3.6818e+10   3.7375e+04
3.6670e+10   3.7337e+04
3.6520e+10   3.7298e+04
3.6366e+10   3.7259e+04
3.6209e+10   3.7221e+04
3.6050e+10   3.7182e+04
3.5887e+10   3.7144e+04
3.5722e+10   3.7105e+04
3.5553e+10   3.7067e+04
3.5382e+10   3.7028e+04
3.5207e+10   3.6989e+04
3.5030e+10   3.6951e+04
3.4849e+10   3.6912e+04
3.4666e+10   3.6874e+04
3.4479e+10   3.6835e+04
3.4289e+10   3.6797e+04
3.4096e+10   3.6758e+04
3.3901e+10   3.6720e+04
3.3702e+10   3.6681e+04
3.3500e+10   3.6643e+04
3.3295e+10   3.6604e+04
3.3087e+10   3.6566e+04
3.2876e+10   3.6527e+04
3.2661e+10   3.6489e+04
3.2444e+10   3.6450e+04
3.2223e+10   3.6412e+04
3.2000e+10   3.6373e+04
3.1773e+10   3.6335e+04
3.1544e+10   3.6296e+04
3.1311e+10   3.6258e+04
3.1075e+10   3.6219e+04
3.0836e+10   3.6181e+04
3.0594e+10   3.6142e+04
3.0349e+10   3.6104e+04
3.0102e+10   3.6065e+04
2.9850e+10   3.6027e+04
2.9596e+10   3.5988e+04
2.9339e+10   3.5950e+04
2.9079e+10   3.5912e+04
2.8816e+10   3.5873e+04
2.8551e+10   3.5835e+04
2.8282e+10   3.5796e+04
2.8010e+10   3.5758e+04
2.7735e+10   3.5719e+04
2.7458e+10   3.5681e+04
2.7177e+10   3.5643e+04
2.6894e+10   3.5604e+04
2.6608e+10   3.5566e+04
2.6319e+10   3.5527e+04
2.6028e+10   3.5489e+04
2.5733e+10   3.5451e+04
2.5436e+10   3.5412e+04
2.5137e+10   3.5374e+04
2.4835e+10   3.5335e+04
2.4530e+10   3.5297e+04
2.4223e+10   3.5259e+04
2.3913e+10   3.5220e+04
2.3601e+10   3.5182e+04
2.3286e+10   3.5144e+04
2.2969e+10   3.5105e+04
1.4275e+10   3.5067e+04
1.4072e+10   3.5029e+04
1.3868e+10   3.4990e+04
1.3663e+10   3.4952e+04
1.3456e+10   3.4914e+04
1.3248e+10   3.4875e+04
1.3039e+10   3.4837e+04
1.2829e+10   3.4799e+04
1.2617e+10   3.4761e+04
1.2405e+10   3.4722e+04
1.2191e+10   3.4684e+04
1.1976e+10   3.4646e+04
1.1761e+10   3.4608e+04
1.1544e+10   3.4569e+04
1.1327e+10   3.4531e+04
1.1108e+10   3.4493e+04
1.0890e+10   3.4455e+04
1.0670e+10   3.4416e+04
1.0450e+10   3.4378e+04
1.0229e+10   3.4340e+04
1.0008e+10   3.4302e+04
9.7858e+09   3.4264e+04
9.5637e+09   3.4225e+04
9.3413e+09   3.4187e+04
9.1187e+09   3.4149e+04
8.8960e+09   3.4111e+04
8.6732e+09   3.4073e+04
1.9637e+10   3.4035e+04
1.8784e+10   3.3997e+04
1.7842e+10   3.3959e+04
1.6914e+10   3.3920e+04
1.6002e+10   3.3882e+04
1.5105e+10   3.3844e+04
1.4225e+10   3.3806e+04
1.3363e+10   3.3768e+04
1.2519e+10   3.3730e+04
1.1695e+10   3.3692e+04
1.0892e+10   3.3654e+04
1.0111e+10   3.3617e+04
9.3531e+09   3.3579e+04
8.6191e+09   3.3541e+04
7.9104e+09   3.3503e+04
7.2280e+09   3.3465e+04
6.5731e+09   3.3427e+04
5.9468e+09   3.3389e+04
5.3501e+09   3.3352e+04
4.7840e+09   3.3314e+04
4.2496e+09   3.3276e+04
3.7474e+09   3.3239e+04
3.2783e+09   3.3201e+04
2.8427e+09   3.3163e+04
2.4409e+09   3.3126e+04
2.0730e+09   3.3088e+04
1.7387e+09   3.3051e+04
1.4375e+09   3.3013e+04
1.1686e+09   3.2976e+04
9.3103e+08   3.2939e+04
7.2341e+08   3.2902e+04
5.4427e+08   3.2864e+04
3.9201e+08   3.2827e+04
2.6499e+08   3.2790e+04
1.6168e+08   3.2754e+04
8.0609e+07   3.2717e+04
1.9470e+07   3.2681e+04
