Dia: 1.1 m | Vel: 33.5 km/s | theta: 22.5 deg | Strength: 1.0e+05 Pa
Power (W)    Altitude (m)
4.8336e+10   4.7641e+04
4.7594e+10   4.7604e+04
4.6850e+10   4.7567e+04
4.6102e+10   4.7530e+04
4.5352e+10   4.7493e+04
4.4599e+10   4.7456e+04
4.3843e+10   4.7419e+04
4.3085e+10   4.7382e+04
4.2325e+10   4.7345e+04
4.1562e+10   4.7308e+04
4.0798e+10   4.7271e+04
4.0032e+10   4.7234e+04
3.9264e+10   4.7197e+04
3.8495e+10   4.7160e+04
3.7724e+10   4.7123e+04
3.6952e+10   4.7086e+04
3.6180e+10   4.7049e+04
3.5407e+10   4.7012e+04
3.4633e+10   4.6975e+04
3.3859e+10   4.6938e+04
3.3085e+10   4.6901e+04
3.2311e+10   4.6864e+04
3.1537e+10   4.6827e+04
3.0764e+10   4.6790e+04
2.9992e+10   4.6753e+04
2.9220e+10   4.6716e+04
2.8451e+10   4.6679e+04
2.7682e+10   4.6642e+04
2.6916e+10   4.6605e+04
2.6152e+10   4.6568e+04
2.5390e+10   4.6532e+04
2.4631e+10   4.6495e+04
2.3874e+10   4.6458e+04
2.3122e+10   4.6421e+04
2.2373e+10   4.6384e+04
2.1628e+10   4.6347e+04
2.0887e+10   4.6310e+04
2.0151e+10   4.6273e+04
1.9420e+10   4.6236e+04
1.8695e+10   4.6199e+04
1.7975e+10   4.6163e+04
1.7262e+10   4.6126e+04
1.6556e+10   4.6089e+04
1.5857e+10   4.6052e+04
1.5165e+10   4.6015e+04
1.4481e+10   4.5978e+04
1.3807e+10   4.5941e+04
1.3141e+10   4.5905e+04
1.2485e+10   4.5868e+04
1.1839e+10   4.5831e+04
1.1204e+10   4.5794e+04
1.0580e+10   4.5757e+04
9.9685e+09   4.5721e+04
9.3693e+09   4.5684e+04
8.7835e+09   4.5647e+04
8.2116e+09   4.5610e+04
7.6543e+09   4.5574e+04
7.1124e+09   4.5537e+04
6.5865e+09   4.5500e+04
6.0773e+09   4.5463e+04
5.5857e+09   4.5427e+04
5.1123e+09   4.5390e+04
4.6578e+09   4.5353e+04
4.2230e+09   4.5317e+04
3.8085e+09   4.5280e+04
3.4149e+09   4.5243e+04
3.0428e+09   4.5207e+04
2.6927e+09   4.5170e+04
2.3648e+09   4.5133e+04
2.0596e+09   4.5097e+04
1.7771e+09   4.5060e+04
1.5173e+09   4.5024e+04
1.2801e+09   4.4987e+04
1.0650e+09   4.4951e+04
8.7161e+08   4.4914e+04
6.9924e+08   4.4878e+04
5.4712e+08   4.4841e+04
4.1436e+08   4.4805e+04
3.0007e+08   4.4768e+04
2.0334e+08   4.4732e+04
1.2339e+08   4.4696e+04
5.9447e+07   4.4660e+04
8.8541e+06   4.4624e+04
